Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
PCSG01077	JP	一柳和の受難シリーズ PlayStation Vita用テーマ	MISSING	MISSING	JP0404-PCSG01077_00-CUSTOM000PSV0001		8026960		
PCSG01080	JP	『深夜廻』 PlayStation Vita用テーマ	MISSING	MISSING	JP0404-PCSG01080_00-CUSTOM000PSV0001		6398128		
PCSG01084	JP	「ワガママハイスペック」テーマ	http://zeus.dl.playstation.net/cdn/JP2551/PCSG01084_00/JP2551-PCSG01084_00-WAGAHIGHPSVTH001_bg_1_dc793c48d25fe3e983290d39a590d74aee33c43d.pkg	KO5ifR1dQ+d7BRiZmhpCbDE0sDAB2R/u6O7o4enuERAcFuIBtBOf/47u3aT2K+7Mvs7cNapbc/h8RmN8cAMAdAMVVAAA	JP2551-PCSG01084_00-WAGAHIGHPSVTH001	2021-04-23 17:21:05	6712192	8dca13e2961fc3c7c4d1dd52953070ad2571ac8f9caeb0eec05df42110915629	3.5
PCSG01085	JP	双子座のパラドクス テーマセット	MISSING	MISSING	JP0741-PCSG01085_00-FPTHEMESET000000		8310736		
PCSG01086	JP	甘えかたは彼女なりに。 特典テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01086_00/JP0741-PCSG01086_00-AMANARITHEME0001_bg_1_dd654676fa2bd1f6862ae97f989597173e513e7c.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0sDAD2+/r6OcY5Bni4eoLssoQn/8uhJeszdK9XZLoVmXXzW9qPBrjgxsAANhIEy0A	JP0741-PCSG01086_00-AMANARITHEME0001	2019-02-03 20:08:16	6416576	fd705cb5418350a4938aa0a5b518ae48391b2a811bbd9099ffe96bc22c230ac0	3.5
PCSG01087	JP	キミの瞳にヒットミー 特典テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01087_00/JP0741-PCSG01087_00-HITMETHEME000001_bg_1_56060f427bf1af4fdc9a9a82de051c01a913af76.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0sDAH2e/hGeLrGuLh6usKsROf/0IrdwVnTdP5LB+1I3d9If+U0Rgf3AAA5vET2AAA	JP0741-PCSG01087_00-HITMETHEME000001	2019-02-08 19:33:05	9249392	fb30e07d9b085c12078ca9924ecc546686ebe72631086f814b876afce56ed6c1	3.5
PCSG01091	JP	Fate／EXTELLA LINK オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0507/PCSG01091_00/JP0507-PCSG01091_00-LINKTHEME0000000_bg_1_b13e979b9182f14eedc0c578dc6c91d0eaba1ee4.pkg	KO5ifR1dQ+d7BQAtNYfYYmhgaQiy38fTzzvEw9XXFWopPv8lzlw9W5orzd9bIurXzYTegtEYH9wAAB9PE2UA	JP0507-PCSG01091_00-LINKTHEME0000000	2023-07-31 16:25:50	5978368	04b01ea4fd87648a23e7f7702859e6993acac9180b436853bffb941fffe2529e	3.5
PCSG01091	JP	Fate／EXTELLA LINK オリジナルテーマ(マイルーム)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG01091_00/JP0507-PCSG01091_00-LINKTHEME0000001_bg_1_0bc9d08dee5f1bfca6a4d57cf0cf93e0a167c1d9.pkg	KO5ifR1dQ+d7BQAtNYfYYmhgaQiy38fTzzvEw9XXFWonPv/pvt0bd2xyienUg9bz5I4eyhyN8cENAIKBFNMA	JP0507-PCSG01091_00-LINKTHEME0000001	2021-04-23 17:21:05	4552832	bffecde91a7baeb4a703d8b94726d84ac4ee1a7bcb9d15b262d9418de2da5ca4	3.5
PCSG01091	JP	Fate/EXTELLA LINK オリジナルテーマ(ライブ)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG01091_00/JP0507-PCSG01091_00-LINKTHEME0000002_bg_1_96a6be3adb5c1f89d053483c9620d7e642d2f30b.pkg	KO5ifR1dQ+d7BQAtNYfYYmhgaQiy38fTzzvEw9XXFWKnET7/TT8r5fYw6YHNlrO3D/7je/9zNMYHNwAAYrkWlAAA	JP0507-PCSG01091_00-LINKTHEME0000002	2019-01-12 09:27:21	3573424	eda72bb05e8773f6de6981d3295948411e8bbbc0e7110f51c3d730dbf267c584	3.5
PCSG01106	JP	神頼みしすぎて俺の未来がヤバい。 テーマ1	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01106_00/JP0741-PCSG01106_00-KAMIYABATHEME001_bg_1_3f09b767baffae8784bb785e3dc6144988152d3c.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0NDAD2e/t6OsZ6ejkGOLh6gu0yxCf/yKi/hz4uvKcQmRVpoHC2vhHozE+uAEAEq4VIQAA	JP0741-PCSG01106_00-KAMIYABATHEME001	2019-02-08 19:33:05	6616272	a291cf573d475b3795c4e9d6c051e2e7f43a8fda46e07b348e24f73f47f56aac	3.5
PCSG01106	JP	神頼みしすぎて俺の未来がヤバい。 テーマ2	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01106_00/JP0741-PCSG01106_00-KAMIYABATHEME002_bg_1_6acf6c26d4862c3ddf05b2670bd81f762e58cef7.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0NDAD2e/t6OsZ6ejkGOLh6gu0ywif/35qF05fWbGzV+Jvy5TwzHXTR2N8cAMAl5kVcwAA	JP0741-PCSG01106_00-KAMIYABATHEME002	2019-02-08 19:33:05	6579392	c97e900f0b43122eb2aaa70ff5008e9bc5b010729aad362c212bd702f1df55ad	3.5
PCSG01106	JP	神頼みしすぎて俺の未来がヤバい。 特典テーマ	MISSING	MISSING	JP0741-PCSG01106_00-KAMIYABATHEMESET		6579392		
PCSG01111	JP	人気声優のつくりかた 特典テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01111_00/JP0741-PCSG01111_00-THEME00000000001_bg_1_df8b918b8e4dd557464ed000cf0f70d156f9658a.pkg	KO5ifR1dQ+d7BRiYmxhCbDEEApD9IR6uvq5IduLz3y9+6ay8LJfWqlmua1ZKhdwejfHBDQB9jhMQ	JP0741-PCSG01111_00-THEME00000000001	1970-01-01 00:00:00	6755936	a7785c751b9b161318af468f7ad74fa900731f52972ae2113625b6eb22bd5bfc	3.5
PCSG01121	JP	聖剣伝説2 Secret of Manaオリジナルテーマ①	http://zeus.dl.playstation.net/cdn/JP0082/PCSG01121_00/JP0082-PCSG01121_00-WALLPAPER01ZZZZZ_bg_1_7bfd144b96994236a5f8352db42b1e35506d6dc8.pkg	KO5ifR1dQ+d7BQBdAbXF0NDIEGR/uKOPT4BjgGuQgWEUCODznx5X6zz+gudNV1WPHknoLasZjfHBDQCdQRTV	JP0082-PCSG01121_00-WALLPAPER01ZZZZZ	2021-04-20 23:04:27	706560	51b823d2a4ec4722b206689a818d4406c999974894fca06d7439e21d3fe09e6c	3.5
PCSG01121	JP	聖剣伝説2 Secret of Manaオリジナルテーマ②	http://zeus.dl.playstation.net/cdn/JP0082/PCSG01121_00/JP0082-PCSG01121_00-WALLPAPER02ZZZZZ_bg_1_a9bdac1201d15695dec9560aef8c7b76150f2dd1.pkg	KO5ifR1dQ+d7BQBdAbXF0NDIEGR/uKOPT4BjgGuQgVEUCODzH+NdAe4rNYlfbK4/Xqhmo5c5GuODGwAA33cUXwAA	JP0082-PCSG01121_00-WALLPAPER02ZZZZZ	2021-04-20 23:04:27	741216	66e2d3a5cffe33f75d8ffbb68c0dc407e3ab3d9ae653cc59a21cf6227e52b06f	3.5
PCSG01127	JP	千の刃濤、桃花染の皇姫 テーマ	http://zeus.dl.playstation.net/cdn/JP0741/PCSG01127_00/JP0741-PCSG01127_00-SENNMOMOTHEME001_bg_1_e01dc89f14f8fbdd447dbbce0d372db1dfaa9821.pkg	KO5ifR1dQ+d7BRiYmxhCbDE0NDIH2R/s6ufn6+/rH+Lh6gu0yxCf/9h55oV/nHc/b/fHnvLzpxp/jcb44AYAWMcWhAAA	JP0741-PCSG01127_00-SENNMOMOTHEME001	2021-04-20 23:04:27	6476720	3b50bcd4cc83bcf51a39f6e64136931f293d437cd7b6bb425309c118e110331b	3.5
PCSG01128	JP	スーパーロボット大戦X オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0700/PCSG01128_00/JP0700-PCSG01128_00-THEME00000000000_bg_1_bb9d1c93083ce5420da2601833d1bfa6d23a82e5.pkg	KO5ifR1dQ+d7BYBcArHF0NDIAmR/iIerryvCTgN8/qv6ez7nk9+uuFhhoel1qrPmjsb44AYA8EoT6QAA	JP0700-PCSG01128_00-THEME00000000000	2021-04-20 23:04:27	1320880	bcbc26295857fdfe1492fed1c23d1bd7524b40c0f6865ed70c29c00d0ae8d9cb	3.5
PCSG01166	JP	Steins;Gate Elite Theme	http://zeus.dl.playstation.net/cdn/JP0745/PCSG01166_00/JP0745-PCSG01166_00-SGELITETHEMEPSV0_bg_1_b6b2fbece70eafd59d838b4d1efb5ee71dafd74b.pkg	MISSING	JP0745-PCSG01166_00-SGELITETHEMEPSV0		9080032	7399dd80a9e242e26a12f3210e558620288555a33a4d7a82b3643d3d90f68495	3.5
PCSG01179	JP	キャサリン・フルボディ　オリジナルテーマ	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000001_bg_1_c9098916e81f58cd805dc78ade43ff60a676af10.pkg	MISSING	JP0005-PCSG01179_00-THEME00000000001		5522272	8e1bc999be3361bfb583a42a1767940fee74210ed4c95050c9c71672e85b815d	3.5
PCSG01179	JP	キャサリン・フルボディ　PS Store限定スペシャルテーマ	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000006_bg_1_80fe55ea4bf7edfe1cb383861fff46e5d7eb5e23.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpxk+/2nJb7DTmd6i9W2LZvH035MyRmN8cAMAGSYTcAAA	JP0005-PCSG01179_00-THEME00000000006	2019-02-13 15:35:44	2146368	f7d414371e5d926b0666a0bb1e249bd16f5b0e9f9c28c4933f66c8021baafc28	3.5
PCSG01179	JP	キャサリン・フルボディ　グラマラスエディション特典テーマ	http://zeus.dl.playstation.net/cdn/JP0005/PCSG01179_00/JP0005-PCSG01179_00-THEME00000000008_bg_1_5ef2c7fcb51249e7b97acd2b639dd68c88d398ae.pkg	KO5ifR1dQ+d7BYCshdhiaGhuCbI/xMPV1xVhpwU+/x0waStk+3HTroszxeax2Vv30Rgf3AAAL4cTeAAA	JP0005-PCSG01179_00-THEME00000000008	2019-02-13 15:29:24	2757904	4d796e1284669202f4e15a8850ae8131bb14ee290a054811dd3f8bb46ab9fa94	3.5
PCSG01185	JP	ナツイロココロログ テーマ	http://zeus.dl.playstation.net/cdn/JP0746/PCSG01185_00/JP0746-PCSG01185_00-ROROLOG00000THEM_bg_1_e181bdf5f4fd3cff96c8826168e436e54355b10c.pkg	KO5ifR1dQ+d7BRiYm5hBbDE0tDAF2R/kH+Tv4w+xNcTD1Ref/8oMHm6a9evy1kVWAp513+dMHY3xwQ0AW+kV6AAA	JP0746-PCSG01185_00-ROROLOG00000THEM	2021-04-23 17:21:05	3814928	37e8cfd2e2e2b8651ff674fcdc034a52a72fa2a66cff9c1a3fd98d21391ef750	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 1	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME01_bg_1_10d76331de30d5e5f87608faec95c23c3d9d6c62.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCIz3/9Ddo1LFIM7exXnsYxXlG7OhrjgxsAAFkgEuoA	JP0106-PCSG01211_00-CORDA15THTHEME01	2018-10-08 22:01:36	2864608	e680f6a415864f55dba42570db7601e257af51f2d65b8fec90bc1d001a0890d7	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 2	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME02_bg_1_cc71c2c7bb11177de60173c952018b33ac870654.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCEz3/yny5yfTfap3/7+dYZ9ZufaIzG+OAGAGI7FfEA	JP0106-PCSG01211_00-CORDA15THTHEME02	2018-10-08 22:01:36	3842192	a6e53a7ee49ea492cdd75d72159c1e6ecb5aabf812b4df23bc43b160367771cf	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 3	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME03_bg_1_9de2995d2ac57adec741a36c6640f0107cdaf957.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCMz3/XL2yoTk1OrTfWMP3N985m22iMD24AAC+VFJoA	JP0106-PCSG01211_00-CORDA15THTHEME03	2018-12-21 14:42:36	2735264	22ee9c2c1adc760b9f05bfccacdd27e4a000072f4a3d81ac58052a9e96163e71	3.5
PCSG01211	JP	Kin'iro no Corda: 15th Anniversary Theme 4	http://zeus.dl.playstation.net/cdn/JP0106/PCSG01211_00/JP0106-PCSG01211_00-CORDA15THTHEME04_bg_1_f33058728b89f80e6f9e4e41273b9ffae56aa473.pkg	KO5ifR1dQ+d7BRgYGphBbDE0MjQE2e/sH+TiaGga4hHi4erramCCz387HS1us725rjHlQ9vm25xH1o7G+OAGAPt+FbQA	JP0106-PCSG01211_00-CORDA15THTHEME04	2018-12-21 14:42:43	3925520	02e314c38212ce84afa4b244b563c1df89441c03edbdbecfdd3676ba51fbd714	3.5
PCSG01235	JP	ノラと皇女と野良猫ハート2 テーマ	http://zeus.dl.playstation.net/cdn/JP0549/PCSG01235_00/JP0549-PCSG01235_00-NORATOTO2TH00001_bg_1_851261fcbbddc9faa1ca2550dcd438b6dcd3f0ee.pkg	KO5ifR1dQ+d7BRiYmlhCbDE0MjYF2e/nH+QY4h/ibxTiAbYTn//+VlmWHb95Yan/hBVaB1auuj8a44MbAABfBRaG	JP0549-PCSG01235_00-NORATOTO2TH00001	2021-04-20 23:04:27	7257088	a321aa5d771acb72dbdc9faa2d3be6eed8ebb3ea6c307b315e70fb52dca540a7	3.5
PCSG90218	JP	UPPERS テーマ	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME001_bg_1_c403116829ac964b71b2a20c35d33745169ca00f.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLkN8/pNTz/Q5+dg0Wy6q6szknyerRmN8cAMArzkTzQAA	JP0507-PCSG90218_00-00000000THEME001	2021-04-20 23:04:27	3476592	722b95f724425c8f4a37c341f64e51119f30efd93d4e9e8c418d3bd33c154d2e	3.5
PCSG90218	JP	UPPERS テーマ MEN'S ver.	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME002_bg_1_30e3fd26c2b712246557010fb2ea27d9cda6947d.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLiN8/hMXqawKYNt/QX1FVKTLs8Cg0Rgf3AAAN5USTQAA	JP0507-PCSG90218_00-00000000THEME002	2021-04-20 23:04:27	1891632	c8498f36091728bd7ddeef0cd6be07434e672716acd40a74b49c12cbf89cb506	3.5
PCSG90218	JP	UPPERSテーマ QUEEN ver.	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90218_00/JP0507-PCSG90218_00-00000000THEME003_bg_1_397e29bb23e44f71c267274218f00e66b94f3d56.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGgBsh9mWYiHqy/QLmN8/jN9LV9w4Z75HhnJYBW2ibpnRmN8cAMAorgSiAAA	JP0507-PCSG90218_00-00000000THEME003	2021-04-20 23:04:27	2941440	835692926582fb54c8a39382b7b5d1aab6b813285df9bf0b43802a505cb0d2ce	3.5
CUSA07581	EU	Atelier Firis: Custom Theme B	MISSING	MISSING	EP4108-CUSA07581_00-FIRISTHEMEB00000		2906624		
PCSB00713	EU	J-Stars Victory VS+ Themes	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00713_00/EP0700-PCSB00713_00-ETH0000000000001_bg_1_515ba0146682014eecb2903f40dd8c01fc0abe32.pkg	MISSING	EP0700-PCSB00713_00-ETH0000000000001		4863200	4579161cff0d5cf9f40552347581b675e406ceb3854e1b8807c6a83fb64d6003	0
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - Custom Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00751_00/EP0031-PCSB00751_00-PSVITATHEME00001_bg_1_d986b0cb531fecab470176e07ad47eb1814b16da.pkg	KO5ifR1dQ+e7BgDtN4SqNjc1BNkfEBzmGeIY4uHq6wq2E5//Cr/ueLV2z4E7MvEb66T4c36PxvjgBgBO1hXf	EP0031-PCSB00751_00-PSVITATHEME00001	2021-04-20 23:04:27	5223472	5c6785194c8c80f2099d8b3ad25aaabc254da2da59d27ad93f66d2a83e45af98	3.5
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - CPU Custom Theme	MISSING	MISSING	EP0031-PCSB00751_00-PSVITATHEME00002		7413616		
PCSB00751	EU	Hyperdimension Neptunia ReBirth3 - CPU Candidate Custom Theme	MISSING	MISSING	EP0031-PCSB00751_00-PSVITATHEME00003		6076240		
PCSB00788	EU	Danganronpa Another Episode: Ultra Despair Girls Theme	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00788_00/EP1063-PCSB00788_00-ETH0000000000156_bg_1_1527135a242e38e43ca2a7bf65489354106a9d6c.pkg	KO5ifR1dQ+e7BhgamBlDVZtbWIDsdw3xQLLR1Ayf/95617IzWGRufc1zu/LIyqf3RmN8cAMAjX8UVwAA	EP1063-PCSB00788_00-ETH0000000000156	2021-04-17 04:45:24	4311808	f3e4c04d4da61ac62a9acc3708fbf47250b8dfa6888807673649194edd323bbc	3.5
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Gessen Girls' Academy Theme	MISSING	MISSING	EP4492-PCSB00882_00-00000000THEME001		4479600		
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hebijo Clandestine Girls' Academy	MISSING	MISSING	EP4492-PCSB00882_00-00000000THEME003		4691840		
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Hanzo National Academy Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000002		4572320		
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Homura's Crimson Squad Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000004		4678368		
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Overseers of the Festival Theme	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEME00000005		5105936		
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS Theme Set Vol.2	MISSING	MISSING	EP4492-PCSB00882_00-PSVTHEMEBUNDLE01		5105936		
PCSB00927	EU	THE LAST BLADE 2 THEME	http://zeus.dl.playstation.net/cdn/EP0576/PCSB00927_00/EP0576-PCSB00927_00-ETH0000000000368_bg_1_5c2e8b94d6e6f1af2e1cd565b001204855cb07f5.pkg	KO5ifR1dQ+e7BhiYmptBVVsamYPsdw3xQNhobGaBz39TP7Eo31cMvHdW+GTiJOdN9aMxPrgBAJ0cE78A	EP0576-PCSB00927_00-ETH0000000000368	2018-04-27 02:03:26	5570352	c8d7a13663ceb9f021dd69fe36bbb79cc8d7699eb63a0b786e10ecc39a401805	3.5
PCSB00951	EU	WORLD OF FINAL FANTASY – Teema	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00951_00/EP0082-PCSB00951_00-WORLDOFFFTHEME02_bg_1_383a436600f8f99dcd4f1aa2847b133dab574c34.pkg	MISSING	EP0082-PCSB00951_00-WORLDOFFFTHEME02		1539408	7192bf8f561db0aca1d8b573d9935c80dec403c9f31b27065b5d3d15d2a0ea84	3.5
PCSB00977	EU	NEPTUNE VS SEGA HARD GIRLS THEME	MISSING	MISSING	EP0031-PCSB00977_00-ETH0000000000580		9105456		
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE - PSVITA Theme 1	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00983_00/EP0700-PCSB00983_00-VSTATHEME0000001_bg_1_a47d2901021459d358af6ea0c8ebc43dcb179b4c.pkg	KO5ifR1dQ+e7BoBcAlVtaWEMsj8sOMQxxMPV1xVqJz7/fShdcb9T8DmzIv/+ngNVN4JGY3xwAwBZNBS4	EP0700-PCSB00983_00-VSTATHEME0000001	2019-03-02 20:05:41	3314624	b05bced11e9e21cc69d3ff26653048220e7073b5be5dcfb1603d427aa66c7b81	3.5
PCSB00983	EU	MOBILE SUIT GUNDAM EXTREME VS-FORCE - PSVITA Theme 2	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00983_00/EP0700-PCSB00983_00-VSTATHEME0000002_bg_1_685138a6e3e1a854f1200b636e204a139ca309e2.pkg	KO5ifR1dQ+e7BoBcAlVtaWEMsj8sOMQxxMPV1xVipxE+/z1RDVk+eW/p+Yo//+/F7No7ZzTGBzcAALMTFsIA	EP0700-PCSB00983_00-VSTATHEME0000002	2019-03-02 20:05:41	3286656	555aa5609cdcaa2e4907067cf112c92589ee627ff381680d1f83dcf924077126	3.5
PCSB00986	EU	Odin Sphere Leifthrasir Theme	MISSING	MISSING	EP1063-PCSB00986_00-ETH0000000000587		4361536		
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme	MISSING	MISSING	EP4293-PCSB01011_00-ETH0000000000593		3252352		
PCSB01011	EU	VALKYRIE DRIVE -BHIKKHUNI- Theme (Bikini Party Edition)	MISSING	MISSING	EP4293-PCSB01011_00-ETH0000000000841		3772224		
PCSB01020	EU	GAROU: MARK OF THE WOLVES THEME	http://zeus.dl.playstation.net/cdn/EP0576/PCSB01020_00/EP0576-PCSB01020_00-ETH0000000000591_bg_1_137f323738550e8806b3e61c497ddf9cd1fca8c3.pkg	KO5ifR1dQ+e7BhiYmptBVBsaGIHtdw3xQNhoammIz39nvbTuMliaLy6Zc2qD/6rSoNEYH9wAAL6xEzwA	EP0576-PCSB01020_00-ETH0000000000591	2018-04-27 02:03:26	4843840	e2b0a6024d324ed6b474dd7cc769d37610ea20f3be1b6edf69574f19203661a9	3.5
PCSB01030	EU	Male Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL001		1557920		
PCSB01030	EU	Female Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL002		1283664		
PCSB01030	EU	Complete Character Original Theme Set	MISSING	MISSING	EP4492-PCSB01030_00-ETH00PSVFEBDL003		1648704		
PCSB01030	EU	Nero Claudius Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA101		1626528		
PCSB01030	EU	Tamamo no Mae Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA102		1657952		
PCSB01030	EU	Altera Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA103		1961008		
PCSB01030	EU	Nameless Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA104		1634432		
PCSB01030	EU	Li Shuwen Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA105		1637552		
PCSB01030	EU	Gawain Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA106		1557920		
PCSB01030	EU	Cu Chulainn Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA107		1622688		
PCSB01030	EU	Karna Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA108		1299664		
PCSB01030	EU	Medusa Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA109		1242032		
PCSB01030	EU	Lu Bu Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA110		1677312		
PCSB01030	EU	Elizabeth Bathory Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA111		1648704		
PCSB01030	EU	Artoria Pendragon Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA112		1658304		
PCSB01030	EU	Iskandar Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA113		1529120		
PCSB01030	EU	Jeanne D'Arc Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA114		1753216		
PCSB01030	EU	Archimedes Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA115		1487504		
PCSB01030	EU	Gilgamesh Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA116		1672736		
PCSB01030	EU	Male Hero Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA117		1238560		
PCSB01030	EU	Female Hero Original Theme	MISSING	MISSING	EP4492-PCSB01030_00-PSVTHEMECHARA118		1283664		
PCSB01030	EU	Fate/EXTELLA: The Umbral Star Exclusive Original Theme	http://zeus.dl.playstation.net/cdn/EP4492/PCSB01030_00/EP4492-PCSB01030_00-PSVTHEMEEXCLUSIV_bg_1_e961c0a86a9b2e77c1c35a3306c97abdf4e3d6c1.pkg	KO5ifR1dQ+e7BpiYWBpBVBsCXQKyPyA4LMTD1dfVNcLZJzTYMwyf/x4uEjq0K8hlg/aWtGXruGoiR2N8cAMAEIwVEQAA	EP4492-PCSB01030_00-PSVTHEMEEXCLUSIV	2018-08-09 20:03:49	2123680	5fee36d672c25df09fe7b6436f2447d017f695ff93b1e976234e901f5870f25f	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme Bundle	MISSING	MISSING	EP0031-PCSB01032_00-KAZEBUNDLE000001		2977024		
PCSB01032	EU	Hakuoki: Kyoto Winds - Chibi Character Theme	http://zeus.dl.playstation.net/cdn/EP0031/PCSB01032_00/EP0031-PCSB01032_00-KAZETHEME0000000_bg_1_5ffd4a66a6742c1d8176c98fd54bbb11fe867915.pkg	KO5ifR1dQ+e7BgDtN4SoNjQwNgLZ7+0Y5Rri4errCrUUn//yfdd27plxpf2XYuJ9zTkr14/G+OAGAF5/FV0A	EP0031-PCSB01032_00-KAZETHEME0000000	2018-03-23 21:45:45	1991456	f01bbffc32b847c2a6f9125bf1591f0214546e2088ef0e06145e2ada1f92ddde	3.5
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Toshizo Hijikata	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000001		3082480		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Souji Okita	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000002		3061328		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Hajime Saito	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000003		2970368		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Heisuke Toudou	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000004		3053392		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Sanosuke Harada	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000005		2977024		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Shinpachi Nagakura	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000006		2962400		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Keisuke Sanan	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000007		3041776		
PCSB01032	EU	Hakuoki: Kyoto Winds - Theme: Susumu Yamazaki	MISSING	MISSING	EP0031-PCSB01032_00-KAZETHEME0000008		2841152		
